ЭТАП 1/2 — обучение: 60 моделей | seeds=20 | conditions=3

--- запуск 1/60: seed=0, condition=INTERLEAVED ---
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.0% 10/60 | seed=3 INTERLEAVED | step 12500/20000 | ETA текущего run 1м 30с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.1% 10/60 | seed=3 INTERLEAVED | step 13000/20000 | ETA текущего run 1м 23с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.1% 10/60 | seed=3 INTERLEAVED | step 13500/20000 | ETA текущего run 1м 17с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.2% 10/60 | seed=3 INTERLEAVED | step 14000/20000 | ETA текущего run 1м 09с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.2% 10/60 | seed=3 INTERLEAVED | step 14500/20000 | ETA текущего run 1м 02с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.2% 10/60 | seed=3 INTERLEAVED | step 15000/20000 | ETA текущего run 0м 56с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.3% 10/60 | seed=3 INTERLEAVED | step 15500/20000 | ETA текущего run 0м 49с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.3% 10/60 | seed=3 INTERLEAVED | step 16000/20000 | ETA текущего run 0м 43с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.4% 10/60 | seed=3 INTERLEAVED | step 16500/20000 | ETA текущего run 0м 37с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.4% 10/60 | seed=3 INTERLEAVED | step 17000/20000 | ETA текущего run 0м 32с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.5% 10/60 | seed=3 INTERLEAVED | step 17500/20000 | ETA текущего run 0м 26с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.5% 10/60 | seed=3 INTERLEAVED | step 18000/20000 | ETA текущего run 0м 20с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.5% 10/60 | seed=3 INTERLEAVED | step 18500/20000 | ETA текущего run 0м 15с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.6% 10/60 | seed=3 INTERLEAVED | step 19000/20000 | ETA текущего run 0м 10с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.6% 10/60 | seed=3 INTERLEAVED | step 19500/20000 | ETA текущего run 0м 05с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.7% 10/60 | seed=3 INTERLEAVED | step 20000/20000 | ETA текущего run 0м 00с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.7% 10/60 | seed=3 INTERLEAVED | step 20000/20000 | ETA текущего run 0м 00с | checkpoint
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.7% 10/60 | seed=3 INTERLEAVED | step 20000/20000 | ETA текущего run 0м 00с | completed

--- запуск 11/60: seed=3, condition=BLOCKED_AB ---
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.7% 11/60 | seed=3 BLOCKED_AB | step 0/20000 | ETA текущего run 0м 00с | started
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.7% 11/60 | seed=3 BLOCKED_AB | step 500/20000 | ETA текущего run 1м 28с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.8% 11/60 | seed=3 BLOCKED_AB | step 1000/20000 | ETA текущего run 2м 04с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.8% 11/60 | seed=3 BLOCKED_AB | step 1500/20000 | ETA текущего run 1м 55с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.8% 11/60 | seed=3 BLOCKED_AB | step 2000/20000 | ETA текущего run 2м 04с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.9% 11/60 | seed=3 BLOCKED_AB | step 2500/20000 | ETA текущего run 2м 18с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  16.9% 11/60 | seed=3 BLOCKED_AB | step 3000/20000 | ETA текущего run 2м 19с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.0% 11/60 | seed=3 BLOCKED_AB | step 3500/20000 | ETA текущего run 2м 09с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.0% 11/60 | seed=3 BLOCKED_AB | step 4000/20000 | ETA текущего run 2м 01с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.0% 11/60 | seed=3 BLOCKED_AB | step 4000/20000 | ETA текущего run 2м 01с | checkpoint
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.0% 11/60 | seed=3 BLOCKED_AB | step 4500/20000 | ETA текущего run 1м 54с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.1% 11/60 | seed=3 BLOCKED_AB | step 5000/20000 | ETA текущего run 1м 48с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.1% 11/60 | seed=3 BLOCKED_AB | step 5500/20000 | ETA текущего run 1м 43с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.2% 11/60 | seed=3 BLOCKED_AB | step 6000/20000 | ETA текущего run 1м 38с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.2% 11/60 | seed=3 BLOCKED_AB | step 6500/20000 | ETA текущего run 1м 33с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.2% 11/60 | seed=3 BLOCKED_AB | step 7000/20000 | ETA текущего run 1м 28с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.3% 11/60 | seed=3 BLOCKED_AB | step 7500/20000 | ETA текущего run 1м 24с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.3% 11/60 | seed=3 BLOCKED_AB | step 8000/20000 | ETA текущего run 1м 20с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.4% 11/60 | seed=3 BLOCKED_AB | step 8500/20000 | ETA текущего run 1м 16с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.4% 11/60 | seed=3 BLOCKED_AB | step 9000/20000 | ETA текущего run 1м 12с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.5% 11/60 | seed=3 BLOCKED_AB | step 9500/20000 | ETA текущего run 1м 08с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.5% 11/60 | seed=3 BLOCKED_AB | step 10000/20000 | ETA текущего run 1м 05с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.5% 11/60 | seed=3 BLOCKED_AB | step 10000/20000 | ETA текущего run 1м 05с | checkpoint
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.5% 11/60 | seed=3 BLOCKED_AB | step 10500/20000 | ETA текущего run 1м 02с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.6% 11/60 | seed=3 BLOCKED_AB | step 11000/20000 | ETA текущего run 0м 58с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.6% 11/60 | seed=3 BLOCKED_AB | step 11500/20000 | ETA текущего run 0м 54с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.7% 11/60 | seed=3 BLOCKED_AB | step 12000/20000 | ETA текущего run 0м 51с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.7% 11/60 | seed=3 BLOCKED_AB | step 12500/20000 | ETA текущего run 0м 47с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.8% 11/60 | seed=3 BLOCKED_AB | step 13000/20000 | ETA текущего run 0м 44с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.8% 11/60 | seed=3 BLOCKED_AB | step 13500/20000 | ETA текущего run 0м 40с | training
ЭТАП 1/2 — обучение ████░░░░░░░░░░░░░░░░░░░░░░░░  17.8% 11/60 | seed=3 BLOCKED_AB | step 14000/20000 | ETA текущего run 0м 37с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  17.9% 11/60 | seed=3 BLOCKED_AB | step 14500/20000 | ETA текущего run 0м 34с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  17.9% 11/60 | seed=3 BLOCKED_AB | step 15000/20000 | ETA текущего run 0м 30с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.0% 11/60 | seed=3 BLOCKED_AB | step 15500/20000 | ETA текущего run 0м 27с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.0% 11/60 | seed=3 BLOCKED_AB | step 16000/20000 | ETA текущего run 0м 24с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.0% 11/60 | seed=3 BLOCKED_AB | step 16500/20000 | ETA текущего run 0м 21с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.1% 11/60 | seed=3 BLOCKED_AB | step 17000/20000 | ETA текущего run 0м 18с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.1% 11/60 | seed=3 BLOCKED_AB | step 17500/20000 | ETA текущего run 0м 15с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.2% 11/60 | seed=3 BLOCKED_AB | step 18000/20000 | ETA текущего run 0м 12с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.2% 11/60 | seed=3 BLOCKED_AB | step 18500/20000 | ETA текущего run 0м 09с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.2% 11/60 | seed=3 BLOCKED_AB | step 19000/20000 | ETA текущего run 0м 06с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.3% 11/60 | seed=3 BLOCKED_AB | step 19500/20000 | ETA текущего run 0м 03с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.3% 11/60 | seed=3 BLOCKED_AB | step 20000/20000 | ETA текущего run 0м 00с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.3% 11/60 | seed=3 BLOCKED_AB | step 20000/20000 | ETA текущего run 0м 00с | checkpoint
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.3% 11/60 | seed=3 BLOCKED_AB | step 20000/20000 | ETA текущего run 0м 00с | completed

--- запуск 12/60: seed=3, condition=BLOCKED_BA ---
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.3% 12/60 | seed=3 BLOCKED_BA | step 0/20000 | ETA текущего run 0м 00с | started
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.4% 12/60 | seed=3 BLOCKED_BA | step 500/20000 | ETA текущего run 1м 17с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.4% 12/60 | seed=3 BLOCKED_BA | step 1000/20000 | ETA текущего run 1м 32с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.5% 12/60 | seed=3 BLOCKED_BA | step 1500/20000 | ETA текущего run 1м 35с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.5% 12/60 | seed=3 BLOCKED_BA | step 2000/20000 | ETA текущего run 1м 34с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.5% 12/60 | seed=3 BLOCKED_BA | step 2500/20000 | ETA текущего run 1м 35с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.6% 12/60 | seed=3 BLOCKED_BA | step 3000/20000 | ETA текущего run 1м 35с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.6% 12/60 | seed=3 BLOCKED_BA | step 3500/20000 | ETA текущего run 1м 34с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.7% 12/60 | seed=3 BLOCKED_BA | step 4000/20000 | ETA текущего run 1м 32с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.7% 12/60 | seed=3 BLOCKED_BA | step 4000/20000 | ETA текущего run 1м 32с | checkpoint
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.7% 12/60 | seed=3 BLOCKED_BA | step 4500/20000 | ETA текущего run 1м 29с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.8% 12/60 | seed=3 BLOCKED_BA | step 5000/20000 | ETA текущего run 1м 25с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.8% 12/60 | seed=3 BLOCKED_BA | step 5500/20000 | ETA текущего run 1м 23с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.8% 12/60 | seed=3 BLOCKED_BA | step 6000/20000 | ETA текущего run 1м 21с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.9% 12/60 | seed=3 BLOCKED_BA | step 6500/20000 | ETA текущего run 1м 18с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  18.9% 12/60 | seed=3 BLOCKED_BA | step 7000/20000 | ETA текущего run 1м 16с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.0% 12/60 | seed=3 BLOCKED_BA | step 7500/20000 | ETA текущего run 1м 13с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.0% 12/60 | seed=3 BLOCKED_BA | step 8000/20000 | ETA текущего run 1м 11с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.0% 12/60 | seed=3 BLOCKED_BA | step 8500/20000 | ETA текущего run 1м 08с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.1% 12/60 | seed=3 BLOCKED_BA | step 9000/20000 | ETA текущего run 1м 05с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.1% 12/60 | seed=3 BLOCKED_BA | step 9500/20000 | ETA текущего run 1м 02с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.2% 12/60 | seed=3 BLOCKED_BA | step 10000/20000 | ETA текущего run 0м 58с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.2% 12/60 | seed=3 BLOCKED_BA | step 10000/20000 | ETA текущего run 0м 58с | checkpoint
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.2% 12/60 | seed=3 BLOCKED_BA | step 10500/20000 | ETA текущего run 0м 55с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.2% 12/60 | seed=3 BLOCKED_BA | step 11000/20000 | ETA текущего run 0м 52с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.3% 12/60 | seed=3 BLOCKED_BA | step 11500/20000 | ETA текущего run 0м 49с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.3% 12/60 | seed=3 BLOCKED_BA | step 12000/20000 | ETA текущего run 0м 47с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.4% 12/60 | seed=3 BLOCKED_BA | step 12500/20000 | ETA текущего run 0м 44с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.4% 12/60 | seed=3 BLOCKED_BA | step 13000/20000 | ETA текущего run 0м 41с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.5% 12/60 | seed=3 BLOCKED_BA | step 13500/20000 | ETA текущего run 0м 38с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.5% 12/60 | seed=3 BLOCKED_BA | step 14000/20000 | ETA текущего run 0м 35с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.5% 12/60 | seed=3 BLOCKED_BA | step 14500/20000 | ETA текущего run 0м 32с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.6% 12/60 | seed=3 BLOCKED_BA | step 15000/20000 | ETA текущего run 0м 29с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.6% 12/60 | seed=3 BLOCKED_BA | step 15500/20000 | ETA текущего run 0м 26с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.7% 12/60 | seed=3 BLOCKED_BA | step 16000/20000 | ETA текущего run 0м 23с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.7% 12/60 | seed=3 BLOCKED_BA | step 16500/20000 | ETA текущего run 0м 20с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.7% 12/60 | seed=3 BLOCKED_BA | step 17000/20000 | ETA текущего run 0м 17с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.8% 12/60 | seed=3 BLOCKED_BA | step 17500/20000 | ETA текущего run 0м 14с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.8% 12/60 | seed=3 BLOCKED_BA | step 18000/20000 | ETA текущего run 0м 11с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.9% 12/60 | seed=3 BLOCKED_BA | step 18500/20000 | ETA текущего run 0м 08с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  19.9% 12/60 | seed=3 BLOCKED_BA | step 19000/20000 | ETA текущего run 0м 05с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.0% 12/60 | seed=3 BLOCKED_BA | step 19500/20000 | ETA текущего run 0м 02с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.0% 12/60 | seed=3 BLOCKED_BA | step 20000/20000 | ETA текущего run 0м 00с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.0% 12/60 | seed=3 BLOCKED_BA | step 20000/20000 | ETA текущего run 0м 00с | checkpoint
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.0% 12/60 | seed=3 BLOCKED_BA | step 20000/20000 | ETA текущего run 0м 00с | completed

--- запуск 13/60: seed=4, condition=INTERLEAVED ---
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.0% 13/60 | seed=4 INTERLEAVED | step 0/20000 | ETA текущего run 0м 00с | started
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.0% 13/60 | seed=4 INTERLEAVED | step 500/20000 | ETA текущего run 1м 10с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.1% 13/60 | seed=4 INTERLEAVED | step 1000/20000 | ETA текущего run 1м 27с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.1% 13/60 | seed=4 INTERLEAVED | step 1500/20000 | ETA текущего run 1м 31с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.2% 13/60 | seed=4 INTERLEAVED | step 2000/20000 | ETA текущего run 1м 31с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.2% 13/60 | seed=4 INTERLEAVED | step 2500/20000 | ETA текущего run 1м 30с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.2% 13/60 | seed=4 INTERLEAVED | step 3000/20000 | ETA текущего run 1м 29с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.3% 13/60 | seed=4 INTERLEAVED | step 3500/20000 | ETA текущего run 1м 27с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.3% 13/60 | seed=4 INTERLEAVED | step 4000/20000 | ETA текущего run 1м 25с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.3% 13/60 | seed=4 INTERLEAVED | step 4000/20000 | ETA текущего run 1м 25с | checkpoint
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.4% 13/60 | seed=4 INTERLEAVED | step 4500/20000 | ETA текущего run 1м 22с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.4% 13/60 | seed=4 INTERLEAVED | step 5000/20000 | ETA текущего run 1м 20с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.5% 13/60 | seed=4 INTERLEAVED | step 5500/20000 | ETA текущего run 1м 18с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.5% 13/60 | seed=4 INTERLEAVED | step 6000/20000 | ETA текущего run 1м 15с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.5% 13/60 | seed=4 INTERLEAVED | step 6500/20000 | ETA текущего run 1м 12с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.6% 13/60 | seed=4 INTERLEAVED | step 7000/20000 | ETA текущего run 1м 10с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.6% 13/60 | seed=4 INTERLEAVED | step 7500/20000 | ETA текущего run 1м 08с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.7% 13/60 | seed=4 INTERLEAVED | step 8000/20000 | ETA текущего run 1м 06с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.7% 13/60 | seed=4 INTERLEAVED | step 8500/20000 | ETA текущего run 1м 03с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.8% 13/60 | seed=4 INTERLEAVED | step 9000/20000 | ETA текущего run 1м 00с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.8% 13/60 | seed=4 INTERLEAVED | step 9500/20000 | ETA текущего run 0м 58с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.8% 13/60 | seed=4 INTERLEAVED | step 10000/20000 | ETA текущего run 0м 55с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.8% 13/60 | seed=4 INTERLEAVED | step 10000/20000 | ETA текущего run 0м 55с | checkpoint
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.9% 13/60 | seed=4 INTERLEAVED | step 10500/20000 | ETA текущего run 0м 52с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  20.9% 13/60 | seed=4 INTERLEAVED | step 11000/20000 | ETA текущего run 0м 49с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.0% 13/60 | seed=4 INTERLEAVED | step 11500/20000 | ETA текущего run 0м 46с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.0% 13/60 | seed=4 INTERLEAVED | step 12000/20000 | ETA текущего run 0м 44с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.0% 13/60 | seed=4 INTERLEAVED | step 12500/20000 | ETA текущего run 0м 41с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.1% 13/60 | seed=4 INTERLEAVED | step 13000/20000 | ETA текущего run 0м 38с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.1% 13/60 | seed=4 INTERLEAVED | step 13500/20000 | ETA текущего run 0м 36с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.2% 13/60 | seed=4 INTERLEAVED | step 14000/20000 | ETA текущего run 0м 33с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.2% 13/60 | seed=4 INTERLEAVED | step 14500/20000 | ETA текущего run 0м 30с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.2% 13/60 | seed=4 INTERLEAVED | step 15000/20000 | ETA текущего run 0м 27с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.3% 13/60 | seed=4 INTERLEAVED | step 15500/20000 | ETA текущего run 0м 25с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.3% 13/60 | seed=4 INTERLEAVED | step 16000/20000 | ETA текущего run 0м 22с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.4% 13/60 | seed=4 INTERLEAVED | step 16500/20000 | ETA текущего run 0м 19с | training
ЭТАП 1/2 — обучение █████░░░░░░░░░░░░░░░░░░░░░░░  21.4% 13/60 | seed=4 INTERLEAVED | step 17000/20000 | ETA текущего run 0м 16с | training
ЭТАП 1/2 — обучение ██████░░░░░░░░░░░░░░░░░░░░░░  21.5% 13/60 | seed=4 INTERLEAVED | step 17500/20000 | ETA текущего run 0м 14с | training
ЭТАП 1/2 — обучение ██████░░░░░░░░░░░░░░░░░░░░░░  21.5% 13/60 | seed=4 INTERLEAVED | step 18000/20000 | ETA текущего run 0м 11с | training
ЭТАП 1/2 — обучение ██████░░░░░░░░░░░░░░░░░░░░░░  21.5% 13/60 | seed=4 INTERLEAVED | step 18500/20000 | ETA текущего run 0м 08с | training
ЭТАП 1/2 — обучение ██████░░░░░░░░░░░░░░░░░░░░░░  21.6% 13/60 | seed=4 INTERLEAVED | step 19000/20000 | ETA текущего run 0м 05с | training
ЭТАП 1/2 — обучение ██████░░░░░░░░░░░░░░░░░░░░░░  21.6% 13/60 | seed=4 INTERLEAVED | step 19500/20000 | ETA текущего run 0м 02с | training
ЭТАП 1/2 — обучение ██████░░░░░░░░░░░░░░░░░░░░░░  21.7% 13/60 | seed=4 INTERLEAVED | step 20000/20000 | ETA текущего run 0м 00с | training
